,state,year,bacode,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,deaths_nhblack,deaths_nhwhite,deaths_hisp,deaths_otherraceeth,deaths_con,deaths_noncon,deaths_neo,deaths_total,policy_on,exposed_infdeaths,time,deaths_nonneo,births_con,births_noncon,births_neo,births_nonneo,partial_ban,quarter,exposure_code,births_other
1300,New Jersey,2023,1,5911,22541,14700,49268,6116,0.0,0,0,,,51.0,43.0,60.0,15.0,32.0,138.0,118.0,170.0,0.0,0.0,2023-01-01,52.0,49268,49268,49268,49268,0,2023-Q1,0.0,6116
1301,New Jersey,2023,2,6119,23664,15538,51733,6412,0.0,0,0,,,57.0,56.0,68.0,14.0,20.0,174.0,143.0,195.0,0.0,0.0,2023-07-01,52.0,51733,51733,51733,51733,0,2023-Q3,0.0,6412
1320,New Mexico,2012,1,220,3821,7159,13099,1899,0.0,0,0,,,,25.0,52.0,12.0,27.0,64.0,62.0,91.0,,0.0,2012-01-01,29.0,13099,13099,13099,13099,0,2012-Q1,0.0,1899
1321,New Mexico,2012,2,223,3854,7710,13969,2182,0.0,0,0,,,,29.0,56.0,,24.0,71.0,66.0,95.0,,0.0,2012-07-01,29.0,13969,13969,13969,13969,0,2012-Q3,0.0,2182
1322,New Mexico,2013,1,223,3667,6944,12758,1924,0.0,0,0,,,,15.0,49.0,,17.0,54.0,51.0,71.0,,0.0,2013-01-01,20.0,12758,12758,12758,12758,0,2013-Q1,0.0,1924
1323,New Mexico,2013,2,209,3761,7458,13596,2168,0.0,0,0,,,,17.0,40.0,11.0,14.0,59.0,55.0,73.0,,0.0,2013-07-01,18.0,13596,13596,13596,13596,0,2013-Q3,0.0,2168
1324,New Mexico,2014,1,230,3582,7063,12755,1880,0.0,0,0,,,,15.0,48.0,,19.0,51.0,44.0,70.0,,0.0,2014-01-01,26.0,12755,12755,12755,12755,0,2014-Q1,0.0,1880
1325,New Mexico,2014,2,238,3640,7386,13297,2033,0.0,0,0,,,,23.0,31.0,,18.0,53.0,51.0,71.0,,0.0,2014-07-01,20.0,13297,13297,13297,13297,0,2014-Q3,0.0,2033
1326,New Mexico,2015,1,242,3550,7071,12750,1887,0.0,0,0,,,,18.0,44.0,11.0,22.0,53.0,46.0,75.0,,0.0,2015-01-01,29.0,12750,12750,12750,12750,0,2015-Q1,0.0,1887
1327,New Mexico,2015,2,230,3607,7360,13066,1869,0.0,0,0,,,,19.0,23.0,13.0,13.0,43.0,33.0,56.0,,0.0,2015-07-01,23.0,13066,13066,13066,13066,0,2015-Q3,0.0,1869
1328,New Mexico,2016,1,171,3474,6641,12141,1855,0.0,0,0,,,,18.0,55.0,,22.0,59.0,59.0,81.0,0.0,0.0,2016-01-01,22.0,12141,12141,12141,12141,0,2016-Q1,0.0,1855
1329,New Mexico,2016,2,183,3530,6998,12551,1840,0.0,0,0,,,,12.0,47.0,11.0,13.0,60.0,48.0,73.0,0.0,0.0,2016-07-01,25.0,12551,12551,12551,12551,0,2016-Q3,0.0,1840
1330,New Mexico,2017,1,177,3243,6463,11616,1733,0.0,0,0,,,,20.0,34.0,12.0,11.0,56.0,43.0,67.0,0.0,0.0,2017-01-01,24.0,11616,11616,11616,11616,0,2017-Q1,0.0,1733
1331,New Mexico,2017,2,210,3279,6899,12151,1763,0.0,0,0,,,,13.0,47.0,10.0,14.0,74.0,46.0,73.0,0.0,0.0,2017-07-01,27.0,12151,12151,12151,12151,0,2017-Q3,0.0,1763
1332,New Mexico,2018,1,201,3177,6000,11033,1655,0.0,0,0,,,,20.0,36.0,11.0,17.0,51.0,54.0,68.0,0.0,0.0,2018-01-01,14.0,11033,11033,11033,11033,0,2018-Q1,0.0,1655
1333,New Mexico,2018,2,186,3273,6783,12006,1764,0.0,0,0,,,,14.0,40.0,,16.0,47.0,40.0,63.0,0.0,0.0,2018-07-01,23.0,12006,12006,12006,12006,0,2018-Q3,0.0,1764
1334,New Mexico,2019,1,175,3031,6123,11048,1719,0.0,0,0,,,,12.0,38.0,,11.0,54.0,48.0,65.0,0.0,0.0,2019-01-01,17.0,11048,11048,11048,11048,0,2019-Q1,0.0,1719
1335,New Mexico,2019,2,180,3187,6801,11912,1744,0.0,0,0,,,,13.0,38.0,,16.0,48.0,42.0,64.0,0.0,0.0,2019-07-01,22.0,11912,11912,11912,11912,0,2019-Q3,0.0,1744
1336,New Mexico,2020,1,208,2991,6002,10756,1555,0.0,0,0,,,,11.0,36.0,,13.0,47.0,36.0,60.0,0.0,0.0,2020-01-01,24.0,10756,10756,10756,10756,0,2020-Q1,0.0,1555
1337,New Mexico,2020,2,195,2881,6404,11147,1667,0.0,0,0,,,,,34.0,11.0,13.0,42.0,39.0,55.0,0.0,0.0,2020-07-01,16.0,11147,11147,11147,11147,0,2020-Q3,0.0,1667
1338,New Mexico,2021,1,174,2815,5857,10267,1421,0.0,0,0,,,,15.0,30.0,,11.0,44.0,26.0,55.0,0.0,0.0,2021-01-01,29.0,10267,10267,10267,10267,0,2021-Q1,0.0,1421
1339,New Mexico,2021,2,198,2939,6497,11124,1490,0.0,0,0,,,,,29.0,,,39.0,23.0,47.0,0.0,0.0,2021-07-01,24.0,11124,11124,11124,11124,0,2021-Q3,0.0,1490
1340,New Mexico,2022,1,184,2711,5997,10317,1425,0.0,0,0,,,,,42.0,,13.0,47.0,33.0,60.0,0.0,0.0,2022-01-01,27.0,10317,10317,10317,10317,0,2022-Q1,0.0,1425
1341,New Mexico,2022,2,219,2820,6620,11297,1638,0.0,0,0,,,,13.0,42.0,,17.0,46.0,49.0,63.0,0.0,0.0,2022-07-01,14.0,11297,11297,11297,11297,0,2022-Q3,0.0,1638
1342,New Mexico,2023,1,196,2536,6129,10284,1423,0.0,0,0,,,,,,,,,,,0.0,0.0,2023-01-01,,10284,10284,10284,10284,0,2023-Q1,0.0,1423
1343,New Mexico,2023,2,185,2696,6332,10667,1454,0.0,0,0,,,,,,,,,,,0.0,0.0,2023-07-01,,10667,10667,10667,10667,0,2023-Q3,0.0,1454
1362,New York,2012,1,18522,57222,26964,116902,14194,0.0,0,0,,,165.0,254.0,117.0,31.0,113.0,494.0,403.0,607.0,,0.0,2012-01-01,204.0,116902,116902,116902,116902,0,2012-Q1,0.0,14194
1363,New York,2012,2,19957,58931,28740,124014,16386,0.0,0,0,,,165.0,219.0,132.0,36.0,108.0,495.0,409.0,603.0,,0.0,2012-07-01,194.0,124014,124014,124014,124014,0,2012-Q3,0.0,16386
1364,New York,2013,1,18242,56942,26653,115854,14017,0.0,0,0,,,154.0,246.0,120.0,32.0,95.0,485.0,414.0,580.0,,0.0,2013-01-01,166.0,115854,115854,115854,115854,0,2013-Q1,0.0,14017
1365,New York,2013,2,19371,58563,28168,121126,15024,0.0,0,0,,,160.0,244.0,111.0,33.0,100.0,487.0,418.0,587.0,,0.0,2013-07-01,169.0,121126,121126,121126,121126,0,2013-Q3,0.0,15024
1366,New York,2014,1,17854,56814,26596,115887,14623,0.0,0,0,,,144.0,245.0,95.0,32.0,106.0,442.0,378.0,548.0,,0.0,2014-01-01,170.0,115887,115887,115887,115887,0,2014-Q1,0.0,14623
1367,New York,2014,2,19104,59199,28733,122886,15850,0.0,0,0,,,165.0,225.0,110.0,32.0,89.0,473.0,394.0,562.0,,0.0,2014-07-01,168.0,122886,122886,122886,122886,0,2014-Q3,0.0,15850
1368,New York,2015,1,17941,56477,27068,116451,14965,0.0,0,0,,,156.0,221.0,106.0,36.0,91.0,462.0,357.0,553.0,,0.0,2015-01-01,196.0,116451,116451,116451,116451,0,2015-Q1,0.0,14965
1369,New York,2015,2,18451,58166,28728,120823,15478,0.0,0,0,,,158.0,211.0,99.0,24.0,103.0,431.0,379.0,534.0,,0.0,2015-07-01,155.0,120823,120823,120823,120823,0,2015-Q3,0.0,15478
1370,New York,2016,1,16453,55377,26519,114962,16613,0.0,0,0,,,151.0,213.0,86.0,42.0,97.0,414.0,355.0,511.0,0.0,0.0,2016-01-01,156.0,114962,114962,114962,114962,0,2016-Q1,0.0,16613
1371,New York,2016,2,17713,56005,27703,119321,17900,0.0,0,0,,,148.0,222.0,108.0,27.0,115.0,421.0,348.0,536.0,0.0,0.0,2016-07-01,188.0,119321,119321,119321,119321,0,2016-Q3,0.0,17900
1372,New York,2017,1,16345,55061,25712,111854,14736,0.0,0,0,,,141.0,189.0,114.0,33.0,82.0,419.0,334.0,501.0,0.0,0.0,2017-01-01,167.0,111854,111854,111854,111854,0,2017-Q1,0.0,14736
1373,New York,2017,2,17717,56629,27400,117883,16137,0.0,0,0,,,163.0,192.0,116.0,42.0,95.0,534.0,372.0,546.0,0.0,0.0,2017-07-01,174.0,117883,117883,117883,117883,0,2017-Q3,0.0,16137
1374,New York,2018,1,16268,54583,25437,111416,15128,0.0,0,0,,,139.0,219.0,94.0,23.0,104.0,401.0,331.0,505.0,0.0,0.0,2018-01-01,174.0,111416,111416,111416,111416,0,2018-Q1,0.0,15128
1375,New York,2018,2,16877,56257,26318,114822,15370,0.0,0,0,,,136.0,185.0,88.0,28.0,106.0,363.0,323.0,469.0,0.0,0.0,2018-07-01,146.0,114822,114822,114822,114822,0,2018-Q3,0.0,15370
1376,New York,2019,1,15587,53742,24057,107791,14405,0.0,0,0,,,162.0,187.0,83.0,26.0,91.0,393.0,317.0,484.0,0.0,0.0,2019-01-01,167.0,107791,107791,107791,107791,0,2019-Q1,0.0,14405
1377,New York,2019,2,16488,55539,26266,113748,15455,0.0,0,0,,,143.0,172.0,105.0,27.0,84.0,387.0,309.0,471.0,0.0,0.0,2019-07-01,162.0,113748,113748,113748,113748,0,2019-Q3,0.0,15455
1378,New York,2020,1,15256,52841,23783,105532,13652,0.0,0,0,,,124.0,179.0,90.0,16.0,68.0,376.0,284.0,444.0,0.0,0.0,2020-01-01,160.0,105532,105532,105532,105532,0,2020-Q1,0.0,13652
1379,New York,2020,2,14801,51740,24121,103806,13144,0.0,0,0,,,115.0,158.0,88.0,26.0,71.0,338.0,268.0,409.0,0.0,0.0,2020-07-01,141.0,103806,103806,103806,103806,0,2020-Q3,0.0,13144
1380,New York,2021,1,13771,52330,23167,101803,12535,0.0,0,0,,,129.0,155.0,78.0,33.0,78.0,340.0,253.0,418.0,0.0,0.0,2021-01-01,165.0,101803,101803,101803,101803,0,2021-Q1,0.0,12535
1381,New York,2021,2,15175,54349,25817,108939,13598,0.0,0,0,,,115.0,156.0,94.0,57.0,84.0,366.0,284.0,450.0,0.0,0.0,2021-07-01,166.0,108939,108939,108939,108939,0,2021-Q3,0.0,13598
1382,New York,2022,1,13698,50964,23844,101035,12529,0.0,0,0,,,104.0,144.0,101.0,36.0,86.0,325.0,269.0,411.0,0.0,0.0,2022-01-01,142.0,101035,101035,101035,101035,0,2022-Q1,0.0,12529
1383,New York,2022,2,14237,53139,26287,106739,13076,0.0,0,0,,,121.0,190.0,101.0,42.0,101.0,372.0,285.0,473.0,0.0,0.0,2022-07-01,188.0,106739,106739,106739,106739,0,2022-Q3,0.0,13076
1384,New York,2023,1,12849,49599,24549,99285,12288,0.0,0,0,,,101.0,169.0,95.0,31.0,93.0,325.0,254.0,418.0,0.0,0.0,2023-01-01,164.0,99285,99285,99285,99285,0,2023-Q1,0.0,12288
1385,New York,2023,2,13343,51737,26283,104327,12964,0.0,0,0,,,116.0,132.0,99.0,32.0,74.0,333.0,277.0,407.0,0.0,0.0,2023-07-01,130.0,104327,104327,104327,104327,0,2023-Q3,0.0,12964
1404,North Carolina,2012,1,13652,32437,8755,57748,2904,,0,0,0.0,0.0,213.0,186.0,49.0,16.0,93.0,371.0,295.0,464.0,,0.0,2012-01-01,169.0,57748,57748,57748,57748,0,2012-Q1,0.0,2904
1405,North Carolina,2012,2,14816,34717,9198,62083,3352,,0,0,0.0,0.0,182.0,193.0,27.0,18.0,92.0,329.0,297.0,421.0,,0.0,2012-07-01,124.0,62083,62083,62083,62083,0,2012-Q3,0.0,3352
1406,North Carolina,2013,1,13775,32062,8379,57273,3057,,0,0,0.0,0.0,196.0,182.0,36.0,21.0,74.0,362.0,307.0,436.0,,0.0,2013-01-01,129.0,57273,57273,57273,57273,0,2013-Q1,0.0,3057
1407,North Carolina,2013,2,15177,34254,9129,61729,3169,,0,0,0.0,0.0,166.0,187.0,27.0,16.0,67.0,329.0,291.0,396.0,,0.0,2013-07-01,105.0,61729,61729,61729,61729,0,2013-Q3,0.0,3169
1408,North Carolina,2014,1,13993,32526,8681,58415,3215,,0,0,0.0,0.0,186.0,165.0,49.0,14.0,58.0,361.0,282.0,419.0,,0.0,2014-01-01,137.0,58415,58415,58415,58415,0,2014-Q1,0.0,3215
1409,North Carolina,2014,2,15024,35025,9103,62560,3408,,0,0,0.0,0.0,182.0,180.0,62.0,11.0,67.0,371.0,308.0,438.0,,0.0,2014-07-01,130.0,62560,62560,62560,62560,0,2014-Q3,0.0,3408
1410,North Carolina,2015,1,13912,32500,8553,58241,3276,,0,0,0.0,0.0,188.0,200.0,52.0,15.0,73.0,386.0,299.0,459.0,,0.0,2015-01-01,160.0,58241,58241,58241,58241,0,2015-Q1,0.0,3276
1411,North Carolina,2015,2,14954,34622,9538,62602,3488,,0,0,0.0,0.0,170.0,191.0,46.0,17.0,74.0,351.0,290.0,425.0,,0.0,2015-07-01,135.0,62602,62602,62602,62602,0,2015-Q3,0.0,3488
1412,North Carolina,2016,1,13230,31978,8895,58455,4352,,0,0,0.0,0.0,185.0,177.0,57.0,18.0,95.0,343.0,290.0,438.0,0.0,0.0,2016-01-01,148.0,58455,58455,58455,58455,0,2016-Q1,0.0,4352
1413,North Carolina,2016,2,14192,33768,9467,62324,4897,,0,0,0.0,0.0,193.0,162.0,53.0,20.0,71.0,361.0,298.0,432.0,0.0,0.0,2016-07-01,134.0,62324,62324,62324,62324,0,2016-Q3,0.0,4897
1414,North Carolina,2017,1,13312,30833,8796,57463,4522,,0,0,0.0,0.0,179.0,166.0,55.0,21.0,64.0,357.0,275.0,421.0,0.0,0.0,2017-01-01,146.0,57463,57463,57463,57463,0,2017-Q1,0.0,4522
1415,North Carolina,2017,2,14574,33445,9668,62662,4975,,0,0,0.0,0.0,181.0,163.0,51.0,29.0,81.0,400.0,297.0,426.0,0.0,0.0,2017-07-01,129.0,62662,62662,62662,62662,0,2017-Q3,0.0,4975
1416,North Carolina,2018,1,13361,30837,8681,57478,4599,,0,0,0.0,0.0,153.0,172.0,36.0,16.0,67.0,313.0,237.0,380.0,0.0,0.0,2018-01-01,143.0,57478,57478,57478,57478,0,2018-Q1,0.0,4599
1417,North Carolina,2018,2,14309,32677,9679,61476,4811,,0,0,0.0,0.0,192.0,155.0,52.0,14.0,73.0,344.0,269.0,417.0,0.0,0.0,2018-07-01,148.0,61476,61476,61476,61476,0,2018-Q3,0.0,4811
1418,North Carolina,2019,1,13320,30345,9090,57371,4616,,0,0,0.0,0.0,186.0,149.0,46.0,20.0,75.0,326.0,278.0,401.0,0.0,0.0,2019-01-01,123.0,57371,57371,57371,57371,0,2019-Q1,0.0,4616
1419,North Carolina,2019,2,14413,31860,10015,61354,5066,,0,0,0.0,0.0,176.0,154.0,61.0,15.0,69.0,338.0,269.0,407.0,0.0,0.0,2019-07-01,138.0,61354,61354,61354,61354,0,2019-Q3,0.0,5066
1420,North Carolina,2020,1,13459,29835,9443,57417,4680,,0,0,0.0,0.0,203.0,145.0,58.0,14.0,76.0,345.0,299.0,421.0,0.0,0.0,2020-01-01,122.0,57417,57417,57417,57417,0,2020-Q1,0.0,4680
1421,North Carolina,2020,2,13769,30683,10006,59313,4855,,0,0,0.0,0.0,163.0,153.0,53.0,10.0,70.0,309.0,254.0,379.0,0.0,0.0,2020-07-01,125.0,59313,59313,59313,59313,0,2020-Q3,0.0,4855
1422,North Carolina,2021,1,12878,30608,9348,57392,4558,,0,0,0.0,0.0,152.0,167.0,47.0,30.0,82.0,314.0,245.0,396.0,0.0,0.0,2021-01-01,151.0,57392,57392,57392,57392,0,2021-Q1,0.0,4558
1423,North Carolina,2021,2,14150,32631,11265,63074,5028,,0,0,0.0,0.0,171.0,161.0,58.0,28.0,66.0,352.0,265.0,418.0,0.0,0.0,2021-07-01,153.0,63074,63074,63074,63074,0,2021-Q3,0.0,5028
1424,North Carolina,2022,1,12746,30261,10695,58490,4788,,0,0,0.0,0.0,177.0,148.0,59.0,31.0,76.0,340.0,274.0,416.0,0.0,0.0,2022-01-01,142.0,58490,58490,58490,58490,0,2022-Q1,0.0,4788
1425,North Carolina,2022,2,13629,32501,11873,63072,5069,,0,0,0.0,0.0,162.0,152.0,61.0,35.0,58.0,352.0,261.0,410.0,0.0,0.0,2022-07-01,149.0,63072,63072,63072,63072,0,2022-Q3,0.0,5069
1426,North Carolina,2023,1,12263,29855,11276,58203,4809,,0,0,0.0,0.0,169.0,137.0,73.0,34.0,70.0,343.0,272.0,413.0,0.0,0.0,2023-01-01,141.0,58203,58203,58203,58203,0,2023-Q1,0.0,4809
1427,North Carolina,2023,2,12872,31288,12512,61879,5207,,0,0,0.0,0.0,175.0,147.0,69.0,27.0,68.0,350.0,289.0,418.0,0.0,0.0,2023-07-01,129.0,61879,61879,61879,61879,0,2023-Q3,0.0,5207
1446,North Dakota,2012,1,126,4046,195,4953,586,,0,2,0.0,0.0,,,,,,,,,,0.0,2012-01-01,,4953,4953,4953,4953,1,2012-Q1,0.0,586
1447,North Dakota,2012,2,143,4117,183,5153,710,,0,2,0.0,0.0,,,,,,,,,,0.0,2012-07-01,,5153,5153,5153,5153,1,2012-Q3,0.0,710
1448,North Dakota,2013,1,165,4113,199,5113,636,,0,2,0.0,0.0,,,,,,,,,,0.0,2013-01-01,,5113,5113,5113,5113,1,2013-Q1,0.0,636
1449,North Dakota,2013,2,170,4418,237,5486,661,,0,2,0.0,0.0,,,,,,,,,,0.0,2013-07-01,,5486,5486,5486,5486,1,2013-Q3,0.0,661
1450,North Dakota,2014,1,196,4387,237,5494,674,,0,2,0.0,0.0,,,,,,,,,,0.0,2014-01-01,,5494,5494,5494,5494,1,2014-Q1,0.0,674
1451,North Dakota,2014,2,264,4649,243,5865,709,,0,2,0.0,0.0,,,,,,,,,,0.0,2014-07-01,,5865,5865,5865,5865,1,2014-Q3,0.0,709
1452,North Dakota,2015,1,281,4348,264,5543,650,,0,2,0.0,0.0,,,,,,,,,,0.0,2015-01-01,,5543,5543,5543,5543,1,2015-Q1,0.0,650
1453,North Dakota,2015,2,292,4448,316,5771,715,,0,2,0.0,0.0,,,,,,,,,,0.0,2015-07-01,,5771,5771,5771,5771,1,2015-Q3,0.0,715
1454,North Dakota,2016,1,294,4234,283,5632,821,,0,2,0.0,0.0,,22.0,,12.0,10.0,32.0,29.0,42.0,0.0,0.0,2016-01-01,13.0,5632,5632,5632,5632,1,2016-Q1,0.0,821
1455,North Dakota,2016,2,318,4252,301,5751,880,,0,2,0.0,0.0,,21.0,,,,24.0,20.0,32.0,0.0,0.0,2016-07-01,12.0,5751,5751,5751,5751,1,2016-Q3,0.0,880
1456,North Dakota,2017,1,260,3977,307,5321,777,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2017-01-01,,5321,5321,5321,5321,1,2017-Q1,0.0,777
1457,North Dakota,2017,2,348,3954,280,5416,834,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2017-07-01,,5416,5416,5416,5416,1,2017-Q3,0.0,834
1458,North Dakota,2018,1,305,3941,287,5285,752,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2018-01-01,,5285,5285,5285,5285,1,2018-Q1,0.0,752
1459,North Dakota,2018,2,304,3875,348,5351,824,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2018-07-01,,5351,5351,5351,5351,1,2018-Q3,0.0,824
1460,North Dakota,2019,1,321,3842,332,5275,780,,0,2,0.0,0.0,,27.0,,,12.0,30.0,26.0,42.0,0.0,0.0,2019-01-01,16.0,5275,5275,5275,5275,1,2019-Q1,0.0,780
1461,North Dakota,2019,2,330,3725,319,5179,805,,0,2,0.0,0.0,,24.0,,,,31.0,22.0,35.0,0.0,0.0,2019-07-01,13.0,5179,5179,5179,5179,1,2019-Q3,0.0,805
1462,North Dakota,2020,1,322,3629,317,5017,749,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2020-01-01,,5017,5017,5017,5017,1,2020-Q1,0.0,749
1463,North Dakota,2020,2,337,3570,355,5042,780,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2020-07-01,,5042,5042,5042,5042,1,2020-Q3,0.0,780
1464,North Dakota,2021,1,289,3682,332,5010,707,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2021-01-01,,5010,5010,5010,5010,1,2021-Q1,0.0,707
1465,North Dakota,2021,2,306,3725,339,5102,732,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2021-07-01,,5102,5102,5102,5102,1,2021-Q3,0.0,732
1466,North Dakota,2022,1,280,3450,294,4682,658,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2022-01-01,,4682,4682,4682,4682,1,2022-Q1,0.0,658
1467,North Dakota,2022,2,305,3515,377,4885,688,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2022-07-01,,4885,4885,4885,4885,1,2022-Q3,0.0,688
1468,North Dakota,2023,1,286,3513,360,4845,686,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2023-01-01,,4845,4845,4845,4845,1,2023-Q1,0.0,686
1469,North Dakota,2023,2,264,3433,399,4802,706,,0,2,0.0,0.0,,,,,,,,,0.0,0.0,2023-07-01,,4802,4802,4802,4802,1,2023-Q3,0.0,706
1488,Ohio,2012,1,11257,50402,3084,66898,2155,,0,2,0.0,0.0,158.0,345.0,29.0,,116.0,420.0,363.0,536.0,,0.0,2012-01-01,173.0,66898,66898,66898,66898,1,2012-Q1,0.0,2155
1489,Ohio,2012,2,12011,53714,3440,71585,2420,,0,2,0.0,0.0,167.0,305.0,20.0,11.0,97.0,406.0,347.0,503.0,,0.0,2012-07-01,156.0,71585,71585,71585,71585,1,2012-Q3,0.0,2420
1490,Ohio,2013,1,11449,50719,3111,67516,2237,,0,2,0.0,0.0,158.0,331.0,23.0,,108.0,409.0,369.0,517.0,,0.0,2013-01-01,148.0,67516,67516,67516,67516,1,2013-Q1,0.0,2237
1491,Ohio,2013,2,12323,53340,3393,71420,2364,,0,2,0.0,0.0,173.0,288.0,34.0,,96.0,405.0,354.0,501.0,,0.0,2013-07-01,147.0,71420,71420,71420,71420,1,2013-Q3,0.0,2364
1492,Ohio,2014,1,11529,50991,3309,68128,2299,,0,2,0.0,0.0,165.0,282.0,20.0,,95.0,381.0,337.0,476.0,,0.0,2014-01-01,139.0,68128,68128,68128,68128,1,2014-Q1,0.0,2299
1493,Ohio,2014,2,12134,53111,3575,71339,2519,,0,2,0.0,0.0,172.0,275.0,24.0,,97.0,383.0,353.0,480.0,,0.0,2014-07-01,127.0,71339,71339,71339,71339,1,2014-Q3,0.0,2519
1494,Ohio,2015,1,11787,50766,3347,68234,2334,,0,2,0.0,0.0,187.0,288.0,22.0,,96.0,408.0,334.0,504.0,,0.0,2015-01-01,170.0,68234,68234,68234,68234,1,2015-Q1,0.0,2334
1495,Ohio,2015,2,11952,52820,3627,71030,2631,,0,2,0.0,0.0,172.0,302.0,20.0,,88.0,413.0,333.0,501.0,,0.0,2015-07-01,168.0,71030,71030,71030,71030,1,2015-Q3,0.0,2631
1496,Ohio,2016,1,10681,49586,3605,67802,3930,,0,2,0.0,0.0,182.0,301.0,25.0,13.0,105.0,416.0,378.0,521.0,0.0,0.0,2016-01-01,143.0,67802,67802,67802,67802,1,2016-Q1,0.0,3930
1497,Ohio,2016,2,11656,50639,3815,70283,4173,,0,2,0.0,0.0,181.0,288.0,29.0,,89.0,413.0,334.0,502.0,0.0,0.0,2016-07-01,168.0,70283,70283,70283,70283,1,2016-Q3,0.0,4173
1498,Ohio,2017,1,10782,48047,3554,66392,4009,,0,2,0.0,0.0,186.0,257.0,24.0,,76.0,398.0,335.0,474.0,0.0,0.0,2017-01-01,139.0,66392,66392,66392,66392,1,2017-Q1,0.0,4009
1499,Ohio,2017,2,11649,50715,3914,70440,4162,,0,2,0.0,0.0,197.0,270.0,30.0,12.0,103.0,487.0,350.0,509.0,0.0,0.0,2017-07-01,159.0,70440,70440,70440,70440,1,2017-Q3,0.0,4162
1500,Ohio,2018,1,10891,47883,3640,66471,4057,,0,2,0.0,0.0,186.0,267.0,25.0,,114.0,371.0,329.0,485.0,0.0,0.0,2018-01-01,156.0,66471,66471,66471,66471,1,2018-Q1,0.0,4057
1501,Ohio,2018,2,11310,49540,3792,68663,4021,,0,2,0.0,0.0,151.0,269.0,20.0,13.0,84.0,369.0,303.0,453.0,0.0,0.0,2018-07-01,150.0,68663,68663,68663,68663,1,2018-Q3,0.0,4021
1502,Ohio,2019,1,10796,46565,3761,65303,4181,,0,2,0.0,0.0,170.0,272.0,23.0,13.0,93.0,386.0,312.0,479.0,0.0,0.0,2019-01-01,167.0,65303,65303,65303,65303,1,2019-Q1,0.0,4181
1503,Ohio,2019,2,11759,49056,3964,69158,4379,,0,2,0.0,0.0,185.0,231.0,23.0,12.0,88.0,363.0,303.0,451.0,0.0,0.0,2019-07-01,148.0,69158,69158,69158,69158,1,2019-Q3,0.0,4379
1504,Ohio,2020,1,10515,45708,3661,63879,3995,,0,2,0.0,0.0,188.0,244.0,24.0,10.0,91.0,375.0,307.0,466.0,0.0,0.0,2020-01-01,159.0,63879,63879,63879,63879,1,2020-Q1,0.0,3995
1505,Ohio,2020,2,10932,46325,4008,65312,4047,,0,2,0.0,0.0,131.0,241.0,17.0,,81.0,317.0,267.0,398.0,0.0,0.0,2020-07-01,131.0,65312,65312,65312,65312,1,2020-Q3,0.0,4047
1506,Ohio,2021,1,9907,45371,3872,63017,3867,,0,2,0.0,0.0,161.0,223.0,30.0,24.0,78.0,361.0,301.0,439.0,0.0,0.0,2021-01-01,138.0,63017,63017,63017,63017,1,2021-Q1,0.0,3867
1507,Ohio,2021,2,10841,47390,4356,66774,4187,,0,2,0.0,0.0,150.0,258.0,33.0,31.0,84.0,390.0,317.0,474.0,0.0,0.0,2021-07-01,157.0,66774,66774,66774,66774,1,2021-Q3,0.0,4187
1508,Ohio,2022,1,9878,43909,4360,62131,3984,,0,2,0.0,0.0,150.0,234.0,33.0,24.0,70.0,371.0,280.0,441.0,0.0,0.0,2022-01-01,161.0,62131,62131,62131,62131,1,2022-Q1,0.0,3984
1509,Ohio,2022,2,10502,46762,4702,66100,4134,,0,2,0.0,0.0,163.0,254.0,32.0,24.0,79.0,394.0,305.0,473.0,0.0,0.0,2022-07-01,168.0,66100,66100,66100,66100,1,2022-Q3,0.0,4134
1510,Ohio,2023,1,10127,43908,4615,62693,4043,,0,2,0.0,0.0,149.0,215.0,37.0,29.0,69.0,362.0,285.0,431.0,0.0,0.0,2023-01-01,146.0,62693,62693,62693,62693,1,2023-Q1,0.0,4043
1511,Ohio,2023,2,9980,44891,5133,64203,4199,,0,2,0.0,0.0,146.0,256.0,40.0,32.0,76.0,398.0,321.0,474.0,0.0,0.0,2023-07-01,153.0,64203,64203,64203,64203,1,2023-Q3,0.0,4199
1530,Oklahoma,2012,1,2369,16100,3217,25283,3597,1.0,1,1,1.0,,35.0,103.0,29.0,28.0,36.0,160.0,118.0,196.0,,0.0,2012-01-01,78.0,25283,25283,25283,25283,0,2012-Q1,0.0,3597
1531,Oklahoma,2012,2,2548,17436,3661,27468,3823,1.0,1,1,1.0,,34.0,107.0,28.0,33.0,39.0,163.0,126.0,202.0,,0.0,2012-07-01,76.0,27468,27468,27468,27468,0,2012-Q3,0.0,3823
